element,opponent_team,was_home,minutes,total_points,goals_scored,assists,expected_goals,expected_assists,clean_sheets,avg_minutes,avg_points,avg_goals,avg_xG,avg_assists,avg_xA,clean_sheets_last3,element_type,opponent_strength
6,7,False,12.0,1.0,0.0,0.0,0.00,0.01,0.0,46.67,3.67,0.33,0.29,0.33,0.02,1.0,3,0.7
6,17,True,90.0,3.0,0.0,0.0,0.28,0.04,1.0,35.67,4.0,0.33,0.27,0.33,0.02,1.0,3,0.1
6,15,False,90.0,1.0,0.0,0.0,0.08,0.06,0.0,39.0,2.67,0.0,0.09,0.33,0.03,1.0,3,0.7
6,6,True,58.0,1.0,0.0,0.0,0.36,0.05,0.0,64.0,1.67,0.0,0.12,0.0,0.04,1.0,3,0.1
6,4,False,11.0,6.0,1.0,0.0,0.32,0.00,0.0,79.33,1.67,0.0,0.24,0.0,0.05,1.0,3,0.3
6,20,True,12.0,1.0,0.0,0.0,0.00,0.00,0.0,53.0,2.67,0.33,0.25,0.0,0.04,0.0,3,0.5
6,12,False,90.0,7.0,1.0,0.0,0.92,0.07,0.0,27.0,2.67,0.33,0.23,0.0,0.02,0.0,3,0.2
6,2,False,90.0,2.0,0.0,0.0,0.02,0.27,0.0,37.67,4.67,0.67,0.41,0.0,0.02,0.0,3,0.7
6,5,True,88.0,8.0,1.0,0.0,0.63,0.04,1.0,64.0,3.33,0.33,0.31,0.0,0.11,0.0,3,0.5
6,11,False,90.0,1.0,0.0,0.0,0.02,0.02,0.0,89.33,5.67,0.67,0.52,0.0,0.13,1.0,3,0.9
6,19,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,89.33,3.67,0.33,0.22,0.0,0.11,1.0,3,0.5
6,10,False,76.0,2.0,0.0,0.0,0.00,0.01,0.0,59.33,3.0,0.33,0.22,0.0,0.02,1.0,3,0.5
6,8,True,68.0,3.0,0.0,0.0,0.00,0.12,1.0,55.33,1.0,0.0,0.01,0.0,0.01,0.0,3,0.5
6,16,False,19.0,1.0,0.0,0.0,0.00,0.00,0.0,48.0,1.67,0.0,0.0,0.0,0.04,1.0,3,0.2
6,11,True,90.0,4.0,0.0,1.0,1.02,0.04,0.0,54.33,2.0,0.0,0.0,0.0,0.04,1.0,3,0.9
6,19,False,90.0,3.0,0.0,0.0,0.08,0.19,1.0,59.0,2.67,0.0,0.34,0.33,0.05,1.0,3,0.5
6,6,False,83.0,12.0,1.0,1.0,0.78,0.05,1.0,66.33,2.67,0.0,0.37,0.33,0.08,1.0,3,0.1
6,15,True,75.0,14.0,1.0,1.0,1.12,0.06,1.0,87.67,6.33,0.33,0.63,0.67,0.09,2.0,3,0.7
6,17,False,90.0,14.0,1.0,1.0,0.17,0.16,1.0,82.67,9.67,0.67,0.66,0.67,0.1,3.0,3,0.1
6,4,True,90.0,7.0,1.0,0.0,0.53,0.06,0.0,82.67,13.33,1.0,0.69,1.0,0.09,3.0,3,0.3
6,13,False,90.0,3.0,0.0,0.0,0.33,0.01,1.0,85.0,11.67,1.0,0.61,0.67,0.09,2.0,3,1.0
6,12,True,65.0,5.0,0.0,1.0,0.07,0.12,1.0,90.0,8.0,0.67,0.34,0.33,0.08,2.0,3,0.2
6,5,False,88.0,14.0,1.0,1.0,0.61,0.49,1.0,81.67,5.0,0.33,0.31,0.33,0.06,2.0,3,0.5
6,2,True,90.0,1.0,0.0,0.0,0.19,0.29,0.0,81.0,7.33,0.33,0.34,0.67,0.21,3.0,3,0.7
6,20,False,90.0,3.0,0.0,0.0,0.30,0.13,1.0,81.0,6.67,0.33,0.29,0.67,0.3,2.0,3,0.5
6,7,True,71.0,14.0,2.0,0.0,1.03,0.10,1.0,89.33,6.0,0.33,0.37,0.33,0.3,2.0,3,0.7
6,18,False,90.0,13.0,1.0,1.0,0.41,0.26,0.0,83.67,6.0,0.67,0.51,0.0,0.17,2.0,3,0.7
6,3,True,90.0,5.0,0.0,1.0,0.27,0.16,1.0,83.67,10.0,1.0,0.58,0.33,0.16,2.0,3,0.5
6,14,False,90.0,6.0,0.0,1.0,0.00,0.50,1.0,83.67,10.67,1.0,0.57,0.67,0.17,2.0,3,0.7
6,9,True,90.0,6.0,1.0,0.0,1.24,0.04,0.0,90.0,8.0,0.33,0.23,1.0,0.31,2.0,3,0.3
7,16,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.2
7,8,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5
7,10,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5
7,14,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7
7,2,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7
7,10,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5
7,14,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7
7,16,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2
7,15,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7
7,18,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7
7,6,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.1
7,9,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3
7,12,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2
7,19,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5
7,3,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5
7,11,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9
7,13,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
7,5,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5
7,7,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7
7,4,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3
7,1,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
7,17,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.1
7,5,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5
7,7,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7
7,9,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3
7,6,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.1
7,18,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7
7,12,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2
7,16,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2
7,3,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5
7,13,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
7,11,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9
7,19,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5
7,15,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7
7,10,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5
7,14,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7
7,20,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5
7,2,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7
8,16,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0.2
8,8,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.5
8,10,True,1.0,1.0,0.0,0.0,0.14,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.5
8,14,True,14.0,6.0,1.0,0.0,0.67,0.04,0.0,0.33,0.33,0.0,0.05,0.0,0.0,0.0,4,0.7
8,9,False,24.0,1.0,0.0,0.0,0.00,0.00,0.0,5.0,2.33,0.33,0.27,0.0,0.02,0.0,4,0.3
8,18,True,76.0,2.0,0.0,0.0,0.50,0.01,0.0,13.0,2.67,0.33,0.27,0.0,0.02,0.0,4,0.7
8,3,False,90.0,5.0,0.0,1.0,0.11,0.19,1.0,38.0,3.0,0.33,0.39,0.0,0.02,0.0,4,0.5
8,13,True,90.0,1.0,0.0,0.0,0.02,0.05,1.0,63.33,2.67,0.0,0.2,0.33,0.07,1.0,4,1.0
8,7,False,67.0,2.0,0.0,0.0,0.27,0.00,0.0,85.33,2.67,0.0,0.21,0.33,0.08,2.0,4,0.7
8,17,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,82.33,2.67,0.0,0.13,0.33,0.08,2.0,4,0.1
8,15,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,52.33,1.0,0.0,0.1,0.0,0.02,1.0,4,0.7
8,6,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,22.33,0.67,0.0,0.09,0.0,0.0,0.0,4,0.1
8,4,False,65.0,2.0,0.0,0.0,0.51,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.3
8,20,True,66.0,2.0,0.0,0.0,0.52,0.04,1.0,21.67,0.67,0.0,0.17,0.0,0.0,1.0,4,0.5
8,12,False,90.0,11.0,1.0,1.0,0.70,0.44,0.0,43.67,1.33,0.0,0.34,0.0,0.02,2.0,4,0.2
8,2,False,81.0,2.0,0.0,0.0,0.04,0.17,0.0,73.67,5.0,0.33,0.58,0.33,0.16,2.0,4,0.7
8,5,True,80.0,9.0,1.0,0.0,0.44,0.05,1.0,79.0,5.0,0.33,0.42,0.33,0.22,1.0,4,0.5
8,11,False,77.0,2.0,0.0,0.0,0.33,0.15,0.0,83.67,7.33,0.67,0.39,0.33,0.22,1.0,4,0.9
8,19,True,90.0,1.0,0.0,0.0,0.46,0.27,0.0,79.33,4.33,0.33,0.27,0.0,0.12,1.0,4,0.5
8,10,False,23.0,1.0,0.0,0.0,0.04,0.00,0.0,82.33,4.0,0.33,0.41,0.0,0.16,1.0,4,0.5
8,8,True,80.0,5.0,0.0,1.0,0.12,0.42,1.0,63.33,1.33,0.0,0.28,0.0,0.14,0.0,4,0.5
8,16,False,77.0,10.0,1.0,1.0,0.43,0.16,1.0,64.33,2.33,0.0,0.21,0.33,0.23,1.0,4,0.2
8,11,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,60.0,5.33,0.33,0.2,0.67,0.19,2.0,4,0.9
8,19,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,52.33,5.0,0.33,0.18,0.67,0.19,2.0,4,0.5
8,6,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,25.67,3.33,0.33,0.14,0.33,0.05,1.0,4,0.1
8,15,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.7
8,17,False,26.0,1.0,0.0,0.0,0.05,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.1
8,4,True,20.0,1.0,0.0,0.0,0.00,0.01,0.0,8.67,0.33,0.0,0.02,0.0,0.04,0.0,4,0.3
8,13,False,71.0,1.0,0.0,0.0,0.19,0.26,1.0,15.33,0.67,0.0,0.02,0.0,0.04,0.0,4,1.0
8,12,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,39.0,1.0,0.0,0.08,0.0,0.13,1.0,4,0.2
8,5,False,63.0,5.0,0.0,1.0,0.38,0.06,1.0,30.33,0.67,0.0,0.06,0.0,0.09,1.0,4,0.5
8,2,True,78.0,2.0,0.0,0.0,0.24,0.58,1.0,44.67,2.0,0.0,0.19,0.33,0.11,2.0,4,0.7
8,20,False,79.0,5.0,0.0,1.0,0.07,0.06,1.0,47.0,2.33,0.0,0.21,0.33,0.21,2.0,4,0.5
8,7,True,18.0,1.0,0.0,0.0,0.00,0.05,0.0,73.33,4.0,0.0,0.23,0.67,0.23,3.0,4,0.7
8,18,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,58.33,2.67,0.0,0.1,0.33,0.23,2.0,4,0.7
8,3,True,4.0,4.0,0.0,1.0,0.00,0.05,0.0,32.33,2.0,0.0,0.02,0.33,0.04,1.0,4,0.5
8,14,False,8.0,1.0,0.0,0.0,0.00,0.00,0.0,7.33,1.67,0.0,0.0,0.33,0.03,0.0,4,0.7
8,9,True,12.0,1.0,0.0,0.0,0.04,0.06,0.0,4.0,1.67,0.0,0.0,0.33,0.02,0.0,4,0.3
9,16,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.2
9,8,False,11.0,1.0,0.0,0.0,0.00,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
9,10,True,6.0,1.0,0.0,0.0,0.00,0.03,0.0,5.5,0.5,0.0,0.0,0.0,0.0,0.0,3,0.5
9,14,True,1.0,1.0,0.0,0.0,0.00,0.00,0.0,5.67,0.67,0.0,0.0,0.0,0.01,0.0,3,0.7
9,9,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,6.0,1.0,0.0,0.0,0.0,0.01,0.0,3,0.3
9,18,True,45.0,1.0,0.0,0.0,0.00,0.01,0.0,2.33,0.67,0.0,0.0,0.0,0.01,0.0,3,0.7
9,3,False,9.0,1.0,0.0,0.0,0.00,0.01,0.0,15.33,0.67,0.0,0.0,0.0,0.0,0.0,3,0.5
9,13,True,74.0,2.0,0.0,0.0,0.00,0.04,1.0,18.0,0.67,0.0,0.0,0.0,0.01,0.0,3,1.0
9,7,False,67.0,2.0,0.0,0.0,0.04,0.10,0.0,42.67,1.33,0.0,0.0,0.0,0.02,1.0,3,0.7
9,17,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,50.0,1.67,0.0,0.01,0.0,0.05,1.0,3,0.1
9,15,False,78.0,2.0,0.0,0.0,0.05,0.05,0.0,47.0,1.33,0.0,0.01,0.0,0.05,1.0,3,0.7
9,6,True,90.0,2.0,0.0,0.0,0.00,0.05,0.0,48.33,1.33,0.0,0.03,0.0,0.05,0.0,3,0.1
9,4,False,1.0,1.0,0.0,0.0,0.00,0.00,0.0,56.0,1.33,0.0,0.02,0.0,0.03,0.0,3,0.3
9,20,True,1.0,1.0,0.0,0.0,0.00,0.00,0.0,56.33,1.67,0.0,0.02,0.0,0.03,0.0,3,0.5
9,12,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,30.67,1.33,0.0,0.0,0.0,0.02,0.0,3,0.2
9,2,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,3,0.7
9,5,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,3,0.5
9,11,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9
9,19,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
9,10,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
9,8,True,17.0,4.0,0.0,1.0,0.01,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
9,16,False,1.0,1.0,0.0,0.0,0.00,0.00,0.0,5.67,1.33,0.0,0.0,0.33,0.07,0.0,3,0.2
9,11,True,90.0,2.0,0.0,0.0,0.00,0.08,0.0,6.0,1.67,0.0,0.0,0.33,0.07,0.0,3,0.9
9,19,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,36.0,2.33,0.0,0.0,0.33,0.1,0.0,3,0.5
9,6,False,11.0,1.0,0.0,0.0,0.00,0.02,0.0,30.33,1.0,0.0,0.0,0.0,0.03,0.0,3,0.1
9,15,True,88.0,2.0,0.0,0.0,0.00,0.13,0.0,33.67,1.0,0.0,0.0,0.0,0.03,0.0,3,0.7
9,17,False,64.0,3.0,0.0,0.0,0.00,0.16,1.0,33.0,1.0,0.0,0.0,0.0,0.05,0.0,3,0.1
9,4,True,69.0,2.0,0.0,0.0,0.00,0.26,0.0,54.33,2.0,0.0,0.0,0.0,0.1,1.0,3,0.3
9,13,False,65.0,3.0,0.0,0.0,0.00,0.00,1.0,73.67,2.33,0.0,0.0,0.0,0.18,1.0,3,1.0
9,12,True,5.0,1.0,0.0,0.0,0.00,0.00,0.0,66.0,2.67,0.0,0.0,0.0,0.14,2.0,3,0.2
9,5,False,90.0,7.0,0.0,1.0,0.00,0.56,1.0,46.33,2.0,0.0,0.0,0.0,0.09,1.0,3,0.5
9,2,True,11.0,1.0,0.0,0.0,0.00,0.03,0.0,53.33,3.67,0.0,0.0,0.33,0.19,2.0,3,0.7
9,20,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,35.33,3.0,0.0,0.0,0.33,0.2,1.0,3,0.5
9,7,True,18.0,1.0,0.0,0.0,0.00,0.02,0.0,33.67,2.67,0.0,0.0,0.33,0.2,1.0,3,0.7
9,18,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,9.67,0.67,0.0,0.0,0.0,0.02,0.0,3,0.7
9,3,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,6.0,0.33,0.0,0.0,0.0,0.01,0.0,3,0.5
9,14,False,1.0,1.0,0.0,0.0,0.00,0.00,0.0,6.0,0.33,0.0,0.0,0.0,0.01,0.0,3,0.7
9,9,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,3,0.3
10,16,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.2
10,8,False,1.0,1.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5
10,10,True,90.0,1.0,0.0,0.0,0.32,0.03,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,0.5
10,14,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,30.33,0.67,0.0,0.11,0.0,0.01,0.0,2,0.7
10,9,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,30.33,0.67,0.0,0.11,0.0,0.01,0.0,2,0.3
10,18,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,30.0,0.33,0.0,0.11,0.0,0.01,0.0,2,0.7
10,3,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5
10,13,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
10,7,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.7
10,17,True,90.0,6.0,0.0,0.0,0.00,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.1
10,15,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,30.0,2.0,0.0,0.0,0.0,0.01,1.0,2,0.7
10,6,True,1.0,1.0,0.0,0.0,0.00,0.00,0.0,30.0,2.0,0.0,0.0,0.0,0.01,1.0,2,0.1
10,4,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,30.33,2.33,0.0,0.0,0.0,0.01,1.0,2,0.3
10,20,True,1.0,1.0,0.0,0.0,0.00,0.00,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,2,0.5
10,12,False,63.0,1.0,0.0,0.0,0.05,0.02,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,2,0.2
10,2,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,21.33,0.67,0.0,0.02,0.0,0.01,0.0,2,0.7
10,5,True,1.0,1.0,0.0,0.0,0.00,0.00,0.0,21.33,0.67,0.0,0.02,0.0,0.01,0.0,2,0.5
10,11,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,21.33,0.67,0.0,0.02,0.0,0.01,0.0,2,0.9
10,19,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,2,0.5
10,10,False,45.0,1.0,0.0,0.0,0.00,0.01,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,2,0.5
10,8,True,9.0,1.0,0.0,0.0,0.00,0.00,0.0,15.0,0.33,0.0,0.0,0.0,0.0,0.0,2,0.5
10,16,False,1.0,1.0,0.0,0.0,0.00,0.00,0.0,18.0,0.67,0.0,0.0,0.0,0.0,0.0,2,0.2
10,11,True,45.0,3.0,0.0,1.0,0.26,0.00,0.0,18.33,1.0,0.0,0.0,0.0,0.0,0.0,2,0.9
10,19,False,90.0,6.0,0.0,0.0,0.00,0.29,1.0,18.33,1.67,0.0,0.09,0.33,0.0,0.0,2,0.5
10,6,False,90.0,9.0,0.0,1.0,0.00,0.01,1.0,45.33,3.33,0.0,0.09,0.33,0.1,1.0,2,0.1
10,15,True,90.0,8.0,1.0,0.0,0.05,0.02,0.0,75.0,6.0,0.0,0.09,0.67,0.1,2.0,2,0.7
10,17,False,90.0,10.0,0.0,1.0,0.06,0.10,1.0,90.0,7.67,0.33,0.02,0.33,0.11,2.0,2,0.1
10,4,True,78.0,2.0,0.0,0.0,0.00,0.04,0.0,90.0,9.0,0.33,0.04,0.67,0.04,2.0,2,0.3
10,13,False,65.0,6.0,0.0,0.0,0.00,0.03,1.0,86.0,6.67,0.33,0.04,0.33,0.05,1.0,2,1.0
10,12,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,77.67,6.0,0.0,0.02,0.33,0.06,2.0,2,0.2
10,5,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,47.67,2.67,0.0,0.0,0.0,0.02,1.0,2,0.5
10,2,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,21.67,2.0,0.0,0.0,0.0,0.01,1.0,2,0.7
10,20,False,90.0,6.0,0.0,0.0,0.00,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5
10,7,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,30.0,2.0,0.0,0.0,0.0,0.01,1.0,2,0.7
10,18,False,1.0,1.0,0.0,0.0,0.00,0.00,0.0,30.0,2.0,0.0,0.0,0.0,0.01,1.0,2,0.7
10,3,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,30.33,2.33,0.0,0.0,0.0,0.01,1.0,2,0.5
10,14,False,1.0,1.0,0.0,0.0,0.00,0.00,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,2,0.7
10,9,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,2,0.3
11,16,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.2
11,8,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
11,10,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
11,14,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
11,9,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3
11,18,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
11,3,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
11,13,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0
11,7,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
11,17,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.1
11,15,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
11,6,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.1
11,4,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3
11,20,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
11,12,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.2
11,2,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.7
11,5,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
11,11,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9
11,19,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
11,10,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
11,8,True,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5
11,16,False,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.2
